,url,genre,game_details
745,https://store.steampowered.com/app/337000/Deus_Ex_Mankind_Divided/,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
746,https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/,"Action,Adventure,Indie","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
747,https://store.steampowered.com/app/436320/Raw_Data/,"Action,Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,SteamVR Collectibles,Steam Cloud"
748,https://store.steampowered.com/app/418370/RESIDENT_EVIL_7_biohazard__BIOHAZARD_7_resident_evil/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
749,https://store.steampowered.com/app/504230/Celeste/,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
750,https://store.steampowered.com/app/527430/Warhammer_40000_Inquisitor__Martyr/,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards"
751,https://store.steampowered.com/app/242920/Banished/,"Indie,Simulation,Strategy","Single-player,Steam Achievements"
752,https://store.steampowered.com/app/552100/Brick_Rigs/,"Simulation,Early Access","Single-player,Online Multi-Player,Steam Trading Cards,Steam Workshop,Partial Controller Support"
753,https://store.steampowered.com/app/44350/GRID_2/,"Racing,Sports","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards"
754,https://store.steampowered.com/app/751440/VR_Kanojo__VR/,Adventure,"Single-player,Full controller support"
755,https://store.steampowered.com/sub/65812/,Action,"Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud"
756,https://store.steampowered.com/app/22320/The_Elder_Scrolls_III_Morrowind_Game_of_the_Year_Edition/,RPG,"Single-player,Steam Cloud"
757,https://store.steampowered.com/app/234330/MARVEL_Puzzle_Quest/,"Casual,Free to Play,RPG","Single-player,Online Multi-Player,Cross-Platform Multiplayer"
758,https://store.steampowered.com/app/108600/Project_Zomboid/,"Indie,RPG,Simulation,Early Access","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Trading Cards,Partial Controller Support"
759,https://store.steampowered.com/app/363890/RPG_Maker_MV/,"Design & Illustration,Web Publishing","Steam Trading Cards,Partial Controller Support"
760,https://store.steampowered.com/app/212160/Vindictus/,"Action,Adventure,Free to Play,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Partial Controller Support"
761,https://store.steampowered.com/app/226860/Galactic_Civilizations_III/,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Stats"
762,https://store.steampowered.com/app/611500/Quake_Champions/,"Action,Free to Play,Early Access","Online Multi-Player,Steam Achievements"
763,https://store.steampowered.com/app/530070/Train_Sim_World/,Simulation,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
764,https://store.steampowered.com/app/438740/Friday_the_13th_The_Game/,Action,"Multi-player,Steam Achievements,Full controller support,Stats,Steam Leaderboards"
765,https://store.steampowered.com/app/34030/Total_War_NAPOLEON__Definitive_Edition/,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Stats"
766,https://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/,"Action,Adventure","Single-player,Multi-player,In-App Purchases"
767,https://store.steampowered.com/bundle/233/Left_4_Dead_Bundle/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Stats,Steam Leaderboards,Includes Source SDK,Commentary available"
768,https://store.steampowered.com/app/502520/Ultimate_General_Civil_War/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards"
769,https://store.steampowered.com/sub/460/,Strategy,"Single-player,Multi-player,Steam Trading Cards"
770,https://store.steampowered.com/app/697550/It_Lurks_Below/,"Action,Indie,RPG","Single-player,Steam Cloud"
771,https://store.steampowered.com/app/362490/Exanima/,"Action,Adventure,Indie,RPG,Simulation,Early Access",Single-player
772,https://store.steampowered.com/app/984780/MotoGP19/,"Racing,Simulation,Sports","Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Cloud"
773,https://store.steampowered.com/bundle/8559/Company_of_Heroes_2_Master_Collection/,Strategy,"Single-player,Multi-player,Co-op,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor"
774,https://store.steampowered.com/app/311260/The_Guild_3/,"RPG,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards"
775,https://store.steampowered.com/app/420930/CHKN/,"Adventure,Casual,Indie,Early Access","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Workshop,Partial Controller Support"
776,https://store.steampowered.com/app/285920/TerraTech/,"Action,Indie","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support"
777,https://store.steampowered.com/app/298900/Space_Hulk_Deathwing/,"Action,Adventure","Single-player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud"
778,https://store.steampowered.com/app/236870/HITMAN/,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
779,https://store.steampowered.com/app/17480/Command__Conquer_Red_Alert_3/,Strategy,Single-player
780,https://store.steampowered.com/app/531640/Eternal_Card_Game/,"Casual,Free to Play,Massively Multiplayer,Strategy","Single-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support"
781,https://store.steampowered.com/app/228200/Company_of_Heroes/,"Action,Strategy","Single-player,Multi-player,Steam Trading Cards,Steam Workshop,Steam Cloud"
782,https://store.steampowered.com/app/221910/The_Stanley_Parable/,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud"
783,https://store.steampowered.com/app/989690/Conan_Unconquered/,Strategy,"Single-player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud"
784,https://store.steampowered.com/bundle/2149/Age_of_Empires_II_HD__The_Forgotten__The_African_Kingdoms__The_Rise_of_the_Rajas/,Strategy,"Single-player,Multi-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor"
785,https://store.steampowered.com/app/2820/X3_Terran_Conflict/,"Action,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud"
786,https://store.steampowered.com/app/319510/Five_Nights_at_Freddys/,"Indie,Simulation",Single-player
787,https://store.steampowered.com/app/701160/Kingdom_Two_Crowns/,"Adventure,Indie,Simulation,Strategy","Single-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support"
788,https://store.steampowered.com/app/650000/DOOM_VFR/,Action,"Single-player,Steam Achievements,Steam Cloud"
789,https://store.steampowered.com/app/636480/Ravenfield/,"Action,Indie,Early Access","Single-player,Steam Workshop,Partial Controller Support,Includes level editor"
790,https://store.steampowered.com/app/702890/BlazBlue_Cross_Tag_Battle/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
791,https://store.steampowered.com/app/240760/Wasteland_2_Directors_Cut/,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud"
792,https://store.steampowered.com/app/204880/Sins_of_a_Solar_Empire_Rebellion/,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor"
793,https://store.steampowered.com/app/804010/SteamWorld_Quest_Hand_of_Gilgamech/,"Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
794,https://store.steampowered.com/app/918820/Headliner_NoviNews/,"Adventure,Indie","Single-player,Steam Achievements"
795,https://store.steampowered.com/app/366090/Colony_Survival/,"Action,Adventure,Indie,Strategy,Early Access","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Stats"
796,https://store.steampowered.com/app/815370/Green_Hell/,"Indie,Simulation,Early Access",Single-player
797,https://store.steampowered.com/app/386940/Ultimate_Chicken_Horse/,"Action,Casual,Indie","Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
798,https://store.steampowered.com/app/339800/HuniePop/,"Indie,RPG,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards"
799,https://store.steampowered.com/app/331670/The_Jackbox_Party_Pack/,"Casual,Indie,Strategy","Single-player,Local Multi-Player,Local Co-op,Steam Achievements,Partial Controller Support,Steam Cloud"
800,https://store.steampowered.com/app/495910/Dungeon_Fighter_Online/,"Action,Adventure,Free to Play,Massively Multiplayer,RPG","Online Multi-Player,MMO,Steam Achievements,Steam Trading Cards"
801,https://store.steampowered.com/app/319630/Life_is_Strange__Episode_1/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
802,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/,"Action,Adventure,Casual,Free to Play,RPG,Strategy","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support,Steam Cloud"
803,https://store.steampowered.com/app/654880/Dream_Daddy_A_Dad_Dating_Simulator/,"Casual,Indie,Simulation","Single-player,Captions available,Partial Controller Support"
804,https://store.steampowered.com/app/311290/SpellForce_3/,"RPG,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor"
805,https://store.steampowered.com/app/588430/Fallout_Shelter/,"Free to Play,RPG,Simulation","Single-player,Steam Achievements,Full controller support,In-App Purchases,Steam Cloud,Stats"
806,https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/,"Action,RPG","Single-player,Online Multi-Player,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards"
807,https://store.steampowered.com/sub/1529/,"Violent,Action,Strategy","Single-player,Multi-player,Steam Trading Cards,Steam Workshop,Steam Cloud"
808,https://store.steampowered.com/app/305620/The_Long_Dark/,"Adventure,Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
809,https://store.steampowered.com/app/463530/Empires_of_the_Undergrowth/,"Indie,Simulation,Strategy,Early Access",Single-player
810,https://store.steampowered.com/bundle/3853/American_Truck_Simulator_Enchanted_Bundle/,"Indie,Simulation","Single-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor"
811,https://store.steampowered.com/app/500/Left_4_Dead/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Captions available,Steam Cloud,Valve Anti-Cheat enabled,Stats,Steam Leaderboards,Includes Source SDK,Commentary available"
812,https://store.steampowered.com/app/551170/Onmyoji/,"Adventure,RPG,Strategy","MMO,Steam Achievements,Steam Trading Cards,In-App Purchases"
813,https://store.steampowered.com/bundle/9758/Car_Mechanic_Simulator_2018__Platinum_Edition/,"Racing,Simulation,Indie","Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Includes level editor"
814,https://store.steampowered.com/app/590380/Into_the_Breach/,"Indie,RPG,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
815,https://store.steampowered.com/app/47410/Stronghold_Kingdoms/,"Free to Play,Massively Multiplayer,Strategy","Online Multi-Player,MMO,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards"
816,https://store.steampowered.com/app/246620/Plague_Inc_Evolved/,"Casual,Indie,Simulation,Strategy","Single-player,Online Multi-Player,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor"
817,https://store.steampowered.com/app/391220/Rise_of_the_Tomb_Raider/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
818,https://store.steampowered.com/app/1029890/Layers_of_Fear_2/,"Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud"
819,https://store.steampowered.com/sub/31292/,"Action,Adventure","Single-player,Downloadable Content,Steam Achievements,Full controller support,Partial Controller Support,Steam Cloud,Steam Leaderboards"
820,https://store.steampowered.com/app/208650/Batman_Arkham_Knight/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
821,https://store.steampowered.com/app/342200/MechWarrior_Online_Solaris_7/,"Action,Free to Play,Massively Multiplayer,Simulation,Strategy","Multi-player,MMO,Steam Achievements"
822,https://store.steampowered.com/app/505230/Pathologic_2/,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards"
823,https://store.steampowered.com/bundle/9115/Dont_Starve_MEGA_PACK_PLUS/,"Adventure,Indie,Simulation","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Downloadable Content,Full controller support,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud"
824,https://store.steampowered.com/app/4570/Warhammer_40000_Dawn_of_War__Game_of_the_Year_Edition/,Strategy,"Single-player,Multi-player,Steam Trading Cards,Steam Cloud"
825,https://store.steampowered.com/app/736220/Post_Scriptum/,"Action,Indie,Massively Multiplayer,Simulation,Strategy","Online Multi-Player,Partial Controller Support"
826,https://store.steampowered.com/app/726110/Overcrowd_A_Commute_Em_Up/,"Indie,Simulation,Strategy,Early Access",Single-player
827,https://store.steampowered.com/app/441340/Elite_Dangerous_Horizons_Season_Pass/,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy","Single-player,Multi-player,MMO,Co-op,Downloadable Content,Partial Controller Support"
828,https://store.steampowered.com/app/877080/Seeds_of_Resilience/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Cloud,Stats"
829,https://store.steampowered.com/bundle/9121/Atelier_Arland_series_Deluxe_Pack____DX/,RPG,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud"
830,https://store.steampowered.com/app/322500/SUPERHOT/,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
831,https://store.steampowered.com/bundle/9245/Kerbal_Space_Program_Complete_Edition/,"Indie,Simulation","Single-player,Downloadable Content,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud"
832,https://store.steampowered.com/app/494840/UBOAT/,"Action,Indie,Simulation,Strategy,Early Access","Single-player,Steam Cloud"
833,https://store.steampowered.com/app/12120/Grand_Theft_Auto_San_Andreas/,Action,Single-player
834,https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
835,https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Stats"
836,https://store.steampowered.com/app/760060/Mutant_Year_Zero_Road_to_Eden/,"RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
837,https://store.steampowered.com/app/22370/Fallout_3_Game_of_the_Year_Edition/,RPG,Single-player
838,https://store.steampowered.com/app/733790/Not_Tonight/,"Adventure,RPG,Simulation","Single-player,Steam Achievements,Steam Cloud"
839,https://store.steampowered.com/app/208200/Doom_3_BFG_Edition/,Action,"Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Leaderboards"
840,https://store.steampowered.com/app/323220/Vagante/,"Action,Adventure,Indie,RPG","Single-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Full controller support,Steam Cloud"
841,https://store.steampowered.com/app/252870/PULSAR_Lost_Colony/,"Action,Adventure,Indie,Simulation,Early Access","Single-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Steam Cloud"
842,https://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc/,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
843,https://store.steampowered.com/app/215830/Closers/,"Action,Free to Play,Massively Multiplayer,RPG","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support"
844,https://store.steampowered.com/app/588650/Dead_Cells/,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud"
845,https://store.steampowered.com/app/673950/Farm_Together/,"Casual,Indie,Simulation","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
846,https://store.steampowered.com/app/236110/Dungeon_Defenders_II/,"Action,Free to Play,Indie,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support"
847,https://store.steampowered.com/app/223850/3DMark/,Utilities,"Steam Achievements,Steam Leaderboards"
848,https://store.steampowered.com/bundle/11065/Arma_3_Contact_Edition/,"Action,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Downloadable Content,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Partial Controller Support,Steam Leaderboards,Includes level editor"
849,https://store.steampowered.com/app/40960/Stronghold_2_Steam_Edition/,"Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
850,https://store.steampowered.com/sub/222/,Action,"Single-player,Multi-player"
851,https://store.steampowered.com/app/357190/ULTIMATE_MARVEL_VS_CAPCOM_3/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards"
852,https://store.steampowered.com/app/437920/Tricky_Towers/,"Casual,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards"
853,https://store.steampowered.com/app/532790/Vampire_The_Masquerade__Bloodlines_2/,"Action,RPG","Single-player,Steam Achievements,Full controller support"
854,https://store.steampowered.com/app/853550/Equilinox/,"Casual,Indie,Simulation",Single-player
855,https://store.steampowered.com/bundle/7167/Titan_Quest_Bundle/,"Action,RPG","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor"
856,https://store.steampowered.com/app/466240/Deceit/,"Action,Free to Play,Indie","Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,In-App Purchases"
857,https://store.steampowered.com/app/356400/Thumper/,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
858,https://store.steampowered.com/app/449800/Attack_on_Titan__AOT_Wings_of_Freedom/,Action,"Single-player,Online Co-op,Steam Achievements,Full controller support"
859,https://store.steampowered.com/app/785170/VEGAS_Movie_Studio_15_Platinum_Steam_Edition/,Video Production,
860,https://store.steampowered.com/app/9450/Warhammer_40000_Dawn_of_War__Soulstorm/,Strategy,"Single-player,Multi-player,Steam Cloud"
861,https://store.steampowered.com/app/775940/Rise_of_Liberty/,"Indie,Strategy",Single-player
862,https://store.steampowered.com/app/996580/Spyro_Reignited_Trilogy/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
863,https://store.steampowered.com/app/242860/Verdun/,"Action,Indie,Strategy","Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards"
864,https://store.steampowered.com/app/742300/Mega_Man_11__11/,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
865,https://store.steampowered.com/app/498240/Batman__The_Telltale_Series/,Adventure,"Single-player,Steam Achievements,Full controller support"
866,https://store.steampowered.com/app/868360/Project_Hospital/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Stats"
867,https://store.steampowered.com/app/268400/Panzer_Corps/,Strategy,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Includes level editor"
868,https://store.steampowered.com/app/2300/DOOM_II/,Action,"Single-player,Multi-player,Steam Cloud"
869,https://store.steampowered.com/app/344240/Man_O_War_Corsair__Warhammer_Naval_Battles/,"Action,Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
870,https://store.steampowered.com/app/236690/Blood_Bowl_2/,"Sports,Strategy","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud"
871,https://store.steampowered.com/app/914620/Mist_Survival/,"Action,Adventure,Indie,Simulation,Early Access",Single-player
872,https://store.steampowered.com/sub/425/,Action,"Single-player,Multi-player,Downloadable Content,Steam Cloud"
873,https://store.steampowered.com/app/641780/The_Drone_Racing_League_Simulator/,"Action,Racing,Simulation,Sports","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Full controller support"
874,https://store.steampowered.com/bundle/9512/Knight_of_Pen_and_Paper_1__2_Collection/,"Indie,RPG,Adventure,Simulation,Strategy","Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards"
875,https://store.steampowered.com/app/584400/Sonic_Mania/,"Action,Adventure,Casual","Single-player,Local Multi-Player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
876,https://store.steampowered.com/app/945360/Among_Us/,Casual,"Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer"
877,https://store.steampowered.com/app/241600/Rogue_Legacy/,"Action,Adventure,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
878,https://store.steampowered.com/app/362620/Software_Inc/,"Indie,Simulation,Strategy,Early Access","Single-player,Steam Workshop"
879,https://store.steampowered.com/app/418180/Tempest_Pirate_Action_RPG/,"Action,Indie,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards"
880,https://store.steampowered.com/app/908070/Mystic_Vale/,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Steam Achievements,Steam Leaderboards"
881,https://store.steampowered.com/app/1031140/The_Horus_Heresy_Legions/,"Free to Play,Strategy","Single-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Profile Features Limited 
									"
882,https://store.steampowered.com/app/552440/The_Talos_Principle_VR/,"Action,Adventure,Indie","Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor"
883,https://store.steampowered.com/app/298050/Master_of_Orion/,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats"
884,https://store.steampowered.com/app/382900/FINAL_FANTASY_VI/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
885,https://store.steampowered.com/app/310560/DiRT_Rally/,"Racing,Simulation,Sports","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards"
886,https://store.steampowered.com/app/301320/NoLimits_2_Roller_Coaster_Simulation/,"Indie,Simulation","Single-player,Steam Workshop,Partial Controller Support"
887,https://store.steampowered.com/app/966680/Red_Matter/,"Adventure,Indie","Single-player,Steam Achievements,Steam Cloud"
888,https://store.steampowered.com/app/304650/SUNLESS_SEA/,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
889,https://store.steampowered.com/app/460790/Bayonetta/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
890,https://store.steampowered.com/app/402840/Crusaders_of_the_Lost_Idols/,"Casual,Free to Play,Indie","Single-player,Steam Achievements,Steam Trading Cards"
891,https://store.steampowered.com/app/829110/LEGO_DC_SuperVillains/,"Action,Adventure","Single-player,Local Co-op,Steam Achievements,Full controller support"
892,https://store.steampowered.com/bundle/10926/Death_end_reQuest_DLC_Bundle/,"Action,Adventure,RPG","Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
893,https://store.steampowered.com/app/3920/Sid_Meiers_Pirates/,RPG,Single-player
894,https://store.steampowered.com/app/442080/Riders_of_Icarus/,"Adventure,Free to Play,Massively Multiplayer,RPG","Single-player,Multi-player,Online Multi-Player,MMO,Steam Trading Cards,In-App Purchases"
895,https://store.steampowered.com/app/418340/RWBY_Grimm_Eclipse/,"Action,Adventure,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Captions available,Steam Cloud"
896,https://store.steampowered.com/app/283640/Salt_and_Sanctuary/,"Action,Indie,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards"
897,https://store.steampowered.com/app/525480/hackGU_Last_Recode/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
898,https://store.steampowered.com/app/487000/Quest_Hunter/,"Action,Adventure,Indie,RPG","Single-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards"
899,https://store.steampowered.com/bundle/7021/Super_Mega_Baseball_2_Leadoff_Bundle/,"Indie,Simulation,Sports,Casual","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Downloadable Content,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards"
900,https://store.steampowered.com/app/501590/Bulletstorm_Full_Clip_Edition/,"Action,Adventure","Single-player,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards"
901,https://store.steampowered.com/app/372360/Tales_of_Symphonia/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
902,https://store.steampowered.com/app/905490/Deck_Hunter/,"Adventure,Indie,RPG,Early Access","Single-player,Steam Achievements"
903,https://store.steampowered.com/app/530120/VR_The_Diner_Duo/,"Casual,Indie,Simulation","Single-player,Local Multi-Player,Local Co-op,Shared/Split Screen,Partial Controller Support"
904,https://store.steampowered.com/app/708580/The_Exorcist_Legion_VR__Chapter_1_First_Rites/,"Action,Adventure,Casual,Simulation","Single-player,Steam Achievements,In-App Purchases,Steam Cloud"
905,https://store.steampowered.com/app/366870/Narcosis/,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
906,https://store.steampowered.com/app/321800/Icewind_Dale_Enhanced_Edition/,"Adventure,RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Trading Cards"
907,https://store.steampowered.com/app/351970/Tales_of_Zestiria/,RPG,"Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
